Date,Last Price
12/6/2017,55.96
12/5/2017,57.62
12/4/2017,57.47
12/1/2017,58.36
11/30/2017,57.4
11/29/2017,57.3
11/28/2017,57.99
11/27/2017,58.11
11/24/2017,58.85
11/22/2017,57.97
11/21/2017,56.72
11/20/2017,56.09
11/17/2017,56.55
11/16/2017,55.14
11/15/2017,55.33
11/14/2017,55.7
11/13/2017,56.76
11/10/2017,56.74
11/9/2017,57.17
11/8/2017,56.81
11/7/2017,57.2
11/6/2017,57.35
11/3/2017,55.64
11/2/2017,54.54
11/1/2017,54.3
10/31/2017,54.38
10/30/2017,54.15
10/27/2017,53.9
10/26/2017,52.64
10/25/2017,51.88
10/24/2017,52.29
10/23/2017,51.72
10/20/2017,51.47
10/19/2017,51.29
10/18/2017,52.04
10/17/2017,51.88
10/16/2017,51.87
10/13/2017,51.45
10/12/2017,50.6
10/11/2017,51.3
10/10/2017,50.92
10/9/2017,49.58
10/6/2017,49.29
10/5/2017,50.79
10/4/2017,49.98
10/3/2017,50.42
10/2/2017,50.58
9/29/2017,51.67
9/28/2017,51.56
9/27/2017,52.14
9/26/2017,51.88
9/25/2017,51.92
9/22/2017,50.31
9/21/2017,50.2
9/20/2017,50.41
9/19/2017,49.48
9/18/2017,49.91
9/15/2017,49.89
9/14/2017,49.89
9/13/2017,49.3
9/12/2017,48.23
9/11/2017,48.07
9/8/2017,47.48
9/7/2017,49.09
9/6/2017,49.16
9/5/2017,48.66
9/1/2017,47.29
8/31/2017,47.23
8/30/2017,45.96
8/29/2017,46.44
8/28/2017,46.57
8/25/2017,47.62
8/24/2017,47.23
8/23/2017,48.26
8/22/2017,47.64
8/21/2017,47.37
8/18/2017,48.51
8/17/2017,47.09
8/16/2017,46.78
8/15/2017,47.55
8/14/2017,47.59
8/11/2017,48.82
8/10/2017,48.59
8/9/2017,49.56
8/8/2017,49.17
8/7/2017,49.39
8/4/2017,49.58
8/3/2017,49.03
8/2/2017,49.59
8/1/2017,49.16
7/31/2017,50.17
7/28/2017,49.71
7/27/2017,49.04
7/26/2017,48.75
7/25/2017,47.77
7/24/2017,46.19
7/21/2017,45.62
7/20/2017,46.79
7/19/2017,47.12
7/18/2017,46.4
7/17/2017,46.02
7/14/2017,46.54
7/13/2017,46.08
7/12/2017,45.49
7/11/2017,45.04
7/10/2017,44.4
7/7/2017,44.23
7/6/2017,45.52
7/5/2017,45.13
7/3/2017,47.07
6/30/2017,46.04
6/29/2017,44.93
6/28/2017,44.74
6/27/2017,44.24
6/26/2017,43.38
6/23/2017,42.81
6/22/2017,42.54
6/21/2017,42.31
6/20/2017,43.23
6/19/2017,44.2
6/16/2017,44.74
6/15/2017,44.46
6/14/2017,44.73
6/13/2017,46.46
6/12/2017,46.08
6/9/2017,45.83
6/8/2017,45.64
6/7/2017,45.72
6/6/2017,48.19
6/5/2017,47.4
6/2/2017,47.66
6/1/2017,48.36
5/31/2017,48.32
5/30/2017,49.66
5/26/2017,49.8
5/25/2017,48.65
5/24/2017,51.11
5/23/2017,51.17
5/22/2017,50.73
5/19/2017,50.33
5/18/2017,49.35
5/17/2017,49.07
5/16/2017,48.66
5/15/2017,48.85
5/12/2017,47.84
5/11/2017,47.83
5/10/2017,47.33
5/9/2017,45.88
5/8/2017,46.43
5/5/2017,46.22
5/4/2017,45.52
5/3/2017,47.82
5/2/2017,47.66
5/1/2017,48.84
4/28/2017,49.33
4/27/2017,48.97
4/26/2017,49.62
4/25/2017,49.21
4/24/2017,48.88
4/21/2017,49.27
4/20/2017,50.27
4/19/2017,50.44
4/18/2017,52.41
4/17/2017,52.65
4/13/2017,53.18
4/12/2017,53.11
4/11/2017,53.4
4/10/2017,53.08
4/7/2017,52.24
4/6/2017,51.7
4/5/2017,51.15
4/4/2017,51.03
4/3/2017,50.24
3/31/2017,50.6
3/30/2017,50.35
3/29/2017,49.51
3/28/2017,48.37
3/27/2017,47.73
3/24/2017,47.32
3/23/2017,47
3/22/2017,47.34
3/21/2017,47.34
3/20/2017,48.22
3/17/2017,48.78
3/16/2017,48.75
3/15/2017,48.86
3/14/2017,47.72
3/13/2017,48.4
3/10/2017,48.49
3/9/2017,49.28
3/8/2017,50.28
3/7/2017,53.14
3/6/2017,53.2
3/3/2017,53.33
3/2/2017,52.61
3/1/2017,53.83
2/28/2017,54.01
2/27/2017,54.05
2/24/2017,53.49
2/23/2017,54.1
2/22/2017,53.29
2/21/2017,54.06
2/17/2017,53.4
2/16/2017,53.36
2/15/2017,53.11
2/14/2017,53.2
2/13/2017,52.93
2/10/2017,53.86
2/9/2017,53
2/8/2017,52.34
2/7/2017,52.17
2/6/2017,53.01
2/3/2017,53.83
2/2/2017,53.54
2/1/2017,53.88
1/31/2017,52.81
1/30/2017,52.63
1/27/2017,53.17
1/26/2017,53.78
1/25/2017,52.25
1/24/2017,52.53
1/23/2017,51.95
1/20/2017,52.42
1/19/2017,51.37
1/18/2017,51.08
1/17/2017,52.48
1/13/2017,52.37
1/12/2017,53.01
1/11/2017,52.25
1/10/2017,50.82
1/9/2017,51.96
1/6/2017,53.99
1/5/2017,53.76
1/4/2017,53.26
1/3/2017,52.33
